Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
01/11/2016 03:30:00,Tue Nov 01 2016 03:30:00 GMT+0100 (CET),16.1415809138,10.3873,22.4109,355,6123000,22.3666666667,22.2666666667,19.4,19.7,0,29.2666666667,32.7666666667,0,25.3666666667,24.2,21.7391015559,21.6816846292,21.7763404486,22.2143843504,21.3855884331,21.1538309184,21.495418747,21.3879054625,4150000,0,34.3333333333
01/11/2016 03:45:00,Tue Nov 01 2016 03:45:00 GMT+0100 (CET),16.1177199273,10.410575,22.4109,0.3543333333,6123000,22.3,22.2,19.7666666667,20.0333333333,0,29.2,32.6333333333,0,25.2333333333,24.2,21.7249720137,21.6269597341,21.7392074462,22.0706704799,21.3693002646,21.2221887373,21.424753462,21.4885974348,4150000,0,45
01/11/2016 04:00:00,Tue Nov 01 2016 04:00:00 GMT+0100 (CET),16.0171168692,10.42055,22.38759,0.3606666667,6123000,22.3,22.1666666667,20.1333333333,20.4,0,29.2,32.5666666667,0,25.1,24.2,21.6794791173,21.6855093621,21.8024170769,22.0025942544,21.3448646144,21.2537509301,21.4934527982,21.3892677765,4150000,0,38
01/11/2016 04:15:00,Tue Nov 01 2016 04:15:00 GMT+0100 (CET),15.9929557309,10.390625,22.39092,0.3656666667,6123000,22.1666666667,22.1,20.5,20.7,0,29.2,32.5,0,24.9333333333,24.2,21.5401815405,21.6273591125,21.7993275146,21.9515759353,21.3883534905,21.1535856734,21.3727172784,21.3932493063,4150000,0,39
01/11/2016 04:30:00,Tue Nov 01 2016 04:30:00 GMT+0100 (CET),16.0583968673,10.417225,22.38426,0.3643333333,6123000,22.2,22.1,20.8,20.9666666667,0,29.2,32.4666666667,0,24.8666666667,24.2333333333,21.6199620022,21.7121341965,21.7464526023,22.0082706099,21.3541119409,21.1363970214,21.378970987,21.2130388816,4150000,0,34
01/11/2016 04:45:00,Tue Nov 01 2016 04:45:00 GMT+0100 (CET),16.1267072705,10.370675,22.36761,0.3596666667,6123000,22.1666666667,22.0666666667,21.1,21.2,0,29.2333333333,32.4,0,24.7666666667,24.2333333333,21.5466180154,21.7175665118,21.8023576102,21.9974948048,21.3432681761,21.072958605,21.4235525856,21.2015764169,4150000,0,38.6666666667
01/11/2016 05:00:00,Tue Nov 01 2016 05:00:00 GMT+0100 (CET),16.1101402904,10.3341,22.36761,366,6123000,22.1333333333,22.0666666667,21.3333333333,21.4666666667,0,29.2333333333,32.3333333333,0,24.7,24.2666666667,21.5413058299,21.6435857811,21.8008321008,22.076423515,21.3755926662,21.0723111718,21.3690043622,21.2303700527,4150000,0,30
01/11/2016 05:15:00,Tue Nov 01 2016 05:15:00 GMT+0100 (CET),387.2519570278,10.357375,22.36095,0.3653333333,6123000,22.1,22,21.5666666667,21.7,0,29.2,32.3,686,25.0666666667,23.8666666667,21.5470157677,21.5567484816,21.7257856707,22.0190510677,21.3433075003,21.1323621198,21.428309588,21.1804696939,4150000,1671,35.6666666667
01/11/2016 05:30:00,Tue Nov 01 2016 05:30:00 GMT+0100 (CET),1099.254001683,10.4006,22.36761,0.3646666667,6123333.33333333,28.4666666667,22.2,7.6666666667,4.0333333333,0,29.2333333333,32.2,0.6856666667,29.2666666667,22.4666666667,21.5233805291,21.5521354711,21.731958033,21.950472409,21.3403138238,21.0989865079,21.3715899598,21.2581766578,4151333.33333333,5401.6666666667,2654.6666666667
01/11/2016 05:45:00,Tue Nov 01 2016 05:45:00 GMT+0100 (CET),404.8773156981,10.38065,22.37427,365,6124333.33333333,30.8,23.2,6.6,3.6666666667,0,29.2666666667,32.1333333333,687,31.6666666667,25.3,21.5413704474,21.5484728635,21.7366338455,21.9415178546,21.3740223846,21.0092435541,21.4386291993,21.2013273625,4152000,5300,3223.6666666667
