16.8866;16.8987;16.8996;16.8801;16.9014;16.8826;16.8390;16.7006;16.7070;16.6875;16.6947;16.6303;16.5851;16.5489;16.5080;16.4867;16.5039;16.4908;16.2480;16.0958;16.1172;16.0956;16.1074;16.0905;16.1161;16.0843;16.1129;16.0853;16.2361;16.0947;16.1231;16.3359;16.1344;16.3389;16.4998;16.4852;16.5241;16.4857;16.5288;16.4904;16.5128;16.4879;16.5778;16.6894;16.7000;16.8170;16.9029;16.8790;16.9006;17.0223;17.0885;17.1095;17.0904;17.2973;17.2724;17.2975;17.2829;17.2959;17.2793;17.2847;17.3120;17.4204;17.4484;17.4833;17.5036;17.4837;17.4861;17.5028;17.4834;17.5025;17.4846;17.4981;17.4838;17.5029;17.4988;17.4837;17.5148;17.4811;17.6316;17.6151;17.6786;17.6801;17.6681;17.6331;17.6035;17.5668;17.6063;17.4843;17.5614;17.4836;17.5131;17.4854;17.5031;17.4822;17.4155;17.3777
17.3451;17.2958;17.2724;17.3001;17.2738;17.2916;17.2900;17.2763;17.2972;17.2739;17.2963;17.2724;17.2403;17.0894;17.1129;17.0891;17.1135;17.0760;17.0835;17.1116;17.0923;17.1136;17.0914;17.1235;17.0889;17.1000;17.0838;17.1170;17.0898;17.2967;17.2718;17.2975;17.2879;17.3029;17.5014;17.4793;17.5023;17.4821;17.5161;17.4808;17.5051;17.5445;17.6096;17.7018;17.6825;17.6977;17.6724;17.8290;17.8918;17.8730;17.8964;18.0673;18.0861;18.0973;18.0727;18.1081;18.0741;18.0859;18.1028;18.0836;18.1202;18.0831;18.0764;18.0979;18.0724;18.1014;18.0820;18.0790;18.1041;18.0811;18.1193;18.0811;18.0845;18.1082;18.0821;18.1036;18.0832;18.0828;18.1060;18.0841;18.1151;18.0741;18.0848;18.1141;18.0828;18.1018;18.0895;18.0740;18.1031;18.0822;18.1044;17.9423;17.8738;17.8970;17.8745;17.8969
17.8727;17.8780;17.8907;17.7419;17.7077;17.6760;17.7095;17.6507;17.5475;17.4998;17.4827;17.5072;17.4800;17.4962;17.4852;17.4967;17.2960;17.2706;17.2932;17.2706;17.2931;17.2713;17.2954;17.2112;17.2950;17.2047;17.2929;17.2764;17.2765;17.2883;17.4820;17.6328;17.6670;17.6965;17.6939;17.7202;17.8116;17.8756;17.8944;17.8735;17.9697;18.0734;18.1040;18.0867;18.0845;18.1804;18.2657;18.2953;18.2718;18.2763;18.4383;18.4746;18.4890;18.4959;18.4733;18.5027;18.4749;18.4785;18.5006;18.4777;18.5558;18.4779;18.4759;18.4987;18.4764;18.4790;18.4954;18.4756;18.5021;18.4777;18.6229;18.6976;18.6679;18.5472;18.6322;18.6045;18.5703;18.5386;18.5446;18.5687;18.4844;18.4991;18.4808;18.4747;18.5583;18.4766;18.4801;18.4964;18.4786;18.4975;18.4751;18.4780;18.4389;18.2825;18.2963;18.2699
18.2652;18.2915;18.2840;18.2269;18.2812;18.1451;18.0969;18.0817;18.1005;18.0831;18.0841;18.1150;18.0842;18.1034;18.0868;18.0856;18.1042;18.0228;18.0483;17.9509;17.9353;17.9020;17.8730;17.8947;17.9345;17.9434;18.0236;17.9453;17.9549;17.9516;17.9592;18.0156;18.0603;18.0269;17.9436;18.0934;18.0220;18.0974;18.0916;18.0822;18.1083;18.0832;18.1044;18.0917;18.0828;18.0961;18.0816;18.0992;18.1014;18.0830;18.1022;18.0732;18.1019;18.1535;18.2063;18.2963;18.2751;18.3549;18.2714;18.2770;18.2966;18.3368;18.2953;18.2750;18.2670;18.2983;18.2739;18.2734;18.2827;18.2676;18.2937;18.2644;18.2722;18.2943;18.2746;18.2916;18.2775;18.2170;18.1618;18.0817;18.1140;18.0819;18.0855;18.1026;18.0794;18.0953;18.0808;18.1043;18.1006;18.0823;18.0247;17.8743;17.9025;17.8739;17.8814;17.8833
17.8103;17.7077;17.6832;17.6917;17.6933;17.5655;17.5024;17.4827;17.5003;17.4845;17.5089;17.2999;17.2988;17.2718;17.2950;17.2764;17.2777;17.2305;17.0911;17.1219;17.0926;17.0928;17.0915;17.0498;17.0894;17.1016;17.0700;17.1099;17.0943;17.0942;17.0914;17.0904;17.1660;17.2753;17.2937;17.2736;17.3017;17.2813;17.2897;17.4281;17.4203;17.4961;17.4834;17.5028;17.4805;17.4936;17.4974;17.4839;17.5034;17.4846;17.5073;17.4816;17.5749;17.5511;17.6784;17.6196;17.6753;17.7286;17.6906;17.7066;17.6742;17.7324;17.7577;17.6936;17.7137;17.6932;17.7248;17.6768;17.7044;17.8367;17.8119;17.9068;17.8737;17.8827;17.8135;17.8774;17.8321;17.7539;17.7738;17.6934;17.7141;17.7537;17.7562;17.7143;17.6934;17.7075;17.6829;17.7057;17.6987;17.6829;17.6991;17.6914;17.7167;17.5446;17.5105;17.4790
17.4862;17.5057;17.4843;17.5090;17.4811;17.5061;17.4203;17.4227;17.3114;17.2894;17.3048;17.2710;17.2957;17.2731;17.2907;17.2803;17.2731;17.2983;17.2707;17.3081;17.2721;17.2939;17.2724;17.2132;17.2897;17.2757;17.2304;17.2034;17.1035;17.2164;17.2341;17.2752;17.2920;17.2764;17.2747;17.2325;17.2711;17.2968;17.2695;17.2965;17.2726;17.2991;17.3807;17.4108;17.5077;17.4818;17.6871;17.6902;17.6870;17.7105;17.8132;17.8955;17.8717;17.8963;17.8771;17.8716;17.8972;17.8719;17.8775;17.8948;17.8807;17.9787;17.9330;17.8757;17.8943;17.8741;17.9009;17.8746;17.8757;17.8950;17.8741;17.8940;17.8747;17.8745;17.8952;17.8741;17.9044;17.8725;17.8828;17.8802;17.8717;17.9043;17.8731;17.7168;17.6860;17.6862;17.7080;17.6933;17.7160;17.4837;17.4874;17.4891;17.4846;17.5061;17.4176;17.2937
17.2821;17.2785;17.2929;17.1829;17.1023;17.0895;17.1027;17.0831;17.1005;16.9598;16.9528;16.8983;16.8791;16.9160;16.8814;16.8972;16.8782;16.8994;16.8126;16.7712;16.6898;16.6938;16.6825;16.6945;16.6839;16.7471;16.7735;16.8142;16.7221;16.6979;16.7582;16.8813;16.8500;16.6985;16.7825;16.8843;16.9124;16.8783;16.9077;16.8900;16.9224;16.8921;17.0035;17.0304;17.0814;17.1117;17.1516;17.2962;17.2736;17.2969;17.2726;17.2961;17.3735;17.5065;17.4889;17.4833;17.5201;17.4844;17.5116;17.6046;17.7020;17.6890;17.6930;17.6281;17.6111;17.6876;17.6840;17.7047;17.6935;17.6861;17.6929;17.6760;17.7091;17.6903;17.6866;17.6944;17.6839;17.6842;17.6936;17.7060;17.6844;17.7144;17.6841;17.6310;17.5686;17.5440;17.5067;17.4801;17.5023;17.4838;17.4826;17.5042;17.4740;17.2953;17.2753;17.2903
17.2722;17.2952;17.2912;17.2758;17.2925;17.2729;17.1682;17.0812;17.1078;17.0900;17.1090;17.0908;17.0929;17.1108;17.0914;17.1019;17.0954;17.1002;17.0892;17.1127;17.0295;17.0332;16.9645;16.8948;17.0233;16.8884;16.9820;16.9416;16.9715;16.9461;16.9734;17.0226;17.1089;17.0905;17.0920;17.1084;17.0925;17.1158;17.0829;17.0913;17.0914;17.1077;17.0914;17.1020;17.2918;17.2741;17.2866;17.3508;17.5217;17.5408;17.5562;17.4942;17.5523;17.7268;17.6721;17.7049;17.6676;17.6864;17.7026;17.7529;17.7256;17.6931;17.6940;17.7035;17.6910;17.7139;17.6856;17.6980;17.6681;17.6854;17.7058;17.6944;17.7005;17.6822;17.7040;17.6841;17.6727;17.6568;17.6057;17.5087;17.4912;17.5048;17.5037;17.4838;17.5041;17.4840;17.5117;17.4830;17.4070;17.3709;17.2813;17.3021;17.2725;17.2989;17.2119;17.1732
17.0838;17.0922;17.1041;17.0871;17.1121;17.0272;16.9836;16.9498;16.9131;16.8831;16.8999;16.8859;16.8858;16.8980;16.8126;16.7816;16.6966;16.7023;16.6748;16.7143;16.6799;16.6942;16.6816;16.7075;16.6805;16.7081;16.6799;16.7132;16.6916;16.7057;16.6956;16.7611;16.9027;16.6948;16.7157;16.8110;16.8959;16.8814;16.9045;16.8794;16.9129;16.8885;17.0385;17.0931;17.0945;17.1108;17.0911;17.1076;17.0812;17.2995;17.1463;17.0917;17.0969;17.0886;17.1041;17.2114;17.2349;17.0916;17.1520;17.2476;17.2733;17.2997;17.2726;17.1736;17.0815;17.0964;17.1030;17.0893;17.1033;17.0908;17.1126;17.0837;17.0941;17.1062;17.0867;17.1224;17.0792;17.0493;17.0293;16.9003;16.8835;16.8823;16.8952;16.8847;16.9000;16.8810;16.8890;16.8089;16.7836;16.6907;16.7096;16.6975;16.7236;16.6200;16.5783;16.4898
10.6749;10.6288;10.6173;10.7120;10.6267;10.6101;10.5706;10.5401;10.5575;10.5516;10.5357;10.5497;10.5526;10.5291;10.4898;10.4690;10.4849;10.4847;10.4683;10.4837;10.4109;10.3554;10.3470;10.4274;10.4165;10.5380;10.5445;10.5540;10.4784;10.4967;10.6604;10.8139;11.0067;11.0836;10.9460;10.8224;10.7439;10.9438;11.1293;11.0747;10.9474;10.9642;11.1210;11.1410;11.3381;11.3546;11.3351;11.2702;11.1471;11.1303;11.1478;11.4108;11.6667;11.7910;11.9847;12.1207;12.3171;12.3069;12.2091;11.8508;11.7378;11.7478;11.7452;11.7259;11.7446;11.7312;11.6765;11.7382;11.5383;11.5491;11.5362;11.4031;11.3570;11.3401;11.3562;11.2637;11.2159;11.1494;11.1463;11.1275;11.1457;11.1329;11.1467;11.1455;11.1306;11.1274;11.1466;11.1462;11.1328;11.1471;11.1275;11.0655;10.9479;10.9615;10.9488;10.9551
10.9445;10.9661;10.8873;10.9583;10.8018;10.8683;10.7363;10.8839;10.7479;10.7444;10.7498;10.7377;10.7384;10.7529;10.7508;10.7396;10.7545;10.7376;10.7458;10.7548;10.7482;10.7368;10.7524;10.7390;10.7362;10.7553;10.7381;10.7528;10.6840;10.7441;10.9382;10.9492;10.9640;10.8210;10.8699;10.9655;11.0078;11.1899;11.3569;11.3567;11.4042;11.4799;11.5271;11.5559;11.5224;11.5384;11.4743;11.3996;11.5348;11.4615;11.5459;11.6160;11.7259;11.9963;12.1211;12.1215;12.1400;12.1191;12.1381;12.1398;12.1375;12.1213;12.0788;11.9305;11.8103;11.7313;11.8647;11.7919;11.7346;11.7298;11.7298;11.7377;11.7346;11.7445;11.6202;11.5196;11.5212;11.5370;11.3520;11.3395;11.3462;11.3419;11.3464;11.2811;11.2026;11.2102;11.1468;11.1454;11.1470;11.1371;11.1306;11.1480;11.0848;11.0011;10.9596;10.9424
10.9637;10.9383;10.9660;10.9526;10.9494;10.9294;10.8152;10.8765;10.7577;10.7553;10.7377;10.7358;10.7553;10.7991;10.7630;10.7415;10.7377;10.7331;10.7550;10.7310;10.7545;10.7402;10.7393;10.7354;10.7515;10.7381;10.7459;10.7492;10.7519;10.7237;10.8748;10.9465;10.9463;10.8118;10.9575;10.9451;11.2001;11.3409;11.3558;11.4016;11.4753;11.5183;11.4771;11.4031;11.3389;11.3535;11.3371;11.5374;11.5318;11.4142;11.5369;11.5234;11.6693;11.8517;11.8673;11.7451;11.7797;12.1333;12.1284;11.9316;11.9127;11.9090;12.0565;12.1388;12.1372;12.1224;12.2005;12.1241;11.9345;11.9284;11.8493;11.8062;11.7443;11.7282;11.7373;11.7276;11.7440;11.7432;11.7265;11.7116;11.6518;11.5413;11.5986;11.5384;11.5216;11.5262;11.5288;11.5325;11.5633;11.5281;11.5512;11.5434;11.5535;11.5378;11.5369;11.5390
11.5320;11.5232;11.5369;11.5203;11.4769;11.4645;11.4952;11.4087;11.5276;11.4783;11.5256;11.5303;11.4178;11.5294;11.4121;11.4036;11.3582;11.4065;11.3389;11.3393;11.3525;11.3575;11.3475;11.4006;11.3391;11.4064;11.5501;11.5361;11.5214;11.5212;11.5357;11.5406;11.5399;11.6059;11.5916;11.5404;11.5334;11.5244;11.5238;11.5304;11.5392;11.5263;11.4008;11.3555;11.4602;11.5400;11.5399;11.5411;11.6088;11.5464;11.5306;11.6642;11.6596;11.6838;11.5230;11.3303;11.3415;11.3584;11.3550;11.8527;12.1843;12.0356;11.9211;11.7919;11.7268;11.7261;11.5371;11.5336;11.5374;11.5272;11.5396;11.5263;11.5242;11.5366;11.5189;11.5428;11.5223;11.5227;11.5357;11.5203;11.5563;11.5278;11.5383;11.4773;11.5203;11.5556;11.5363;11.5255;11.5461;11.5215;11.5431;11.4253;11.3537;11.3489;11.1411;11.1494
11.1320;11.1454;11.1461;11.1280;11.1474;11.1409;11.2130;11.1473;11.2781;11.1397;11.2178;11.2078;11.1452;11.1412;11.1422;11.1484;11.1467;11.1324;11.1335;11.1297;11.1453;11.1333;11.1453;11.1474;11.1276;11.1334;11.1472;11.1477;11.1360;11.0823;11.1266;11.1417;11.1933;11.1662;11.1331;11.1319;11.1248;11.1470;11.1352;11.2610;11.3412;11.3308;11.3476;11.3450;11.3496;11.4096;11.5402;11.6516;11.7423;11.6683;11.6127;11.7208;12.0526;12.1234;12.1265;12.1273;12.1811;12.1918;12.0146;11.9913;11.9087;11.9980;11.9382;11.9264;11.7260;11.7455;11.6765;11.5638;11.4722;11.5226;11.5384;11.5497;11.4912;11.5222;11.5287;11.5378;11.5251;11.5406;11.5218;11.5430;11.5498;11.5444;11.5228;11.5233;11.5257;11.5389;11.5511;11.5316;11.5383;11.5250;11.5248;11.5320;11.4695;11.3565;11.3507;11.3422
11.3420;11.3389;11.3577;11.3570;11.3430;11.3430;11.3381;11.3600;11.3553;11.3356;11.3423;11.3383;11.3597;11.3456;11.3431;11.3338;11.3397;11.2972;11.3381;11.3422;11.3586;11.3287;11.3561;11.3476;11.3421;11.3621;11.3382;11.3568;11.3388;11.3577;11.3555;11.3401;11.3422;11.2774;11.1559;11.1627;11.1378;11.1594;11.2730;11.3579;11.3558;11.3404;11.2951;11.3558;11.3453;11.4775;11.6568;11.7446;11.8701;11.7366;11.7268;11.8603;11.9194;11.9198;11.9122;11.9146;12.0465;12.1892;11.9830;11.9130;11.9266;11.8619;11.7322;11.7288;11.7330;11.7324;11.7290;11.7304;11.7060;11.7302;11.7448;11.7295;11.7466;11.7462;11.7303;11.7004;11.6663;11.5556;11.5393;11.5304;11.5398;11.5461;11.5431;11.5376;11.5198;11.5469;11.5565;11.5349;11.5238;11.5220;11.5304;11.5346;11.4193;11.3456;11.3317;11.3474
11.5201;11.5421;11.5435;11.5397;11.5238;11.5397;11.5490;11.5229;11.4369;11.5217;11.5252;11.5454;11.5229;11.5373;11.5380;11.5404;11.5212;11.4666;11.5322;11.5416;11.5383;11.5212;11.5377;11.5405;11.4797;11.4792;11.5224;11.5334;11.4644;11.0174;11.2902;11.4003;11.5489;11.6718;11.7231;11.7327;11.7274;11.7466;11.7415;11.7364;11.7305;11.7377;11.7770;11.9383;11.9395;11.9827;11.9852;11.9274;11.9142;11.9857;11.9227;12.0121;12.1394;12.4617;12.6491;12.7355;12.9289;12.8422;12.9323;12.6749;12.4795;12.5104;12.5817;12.5311;12.4432;12.3307;12.3221;12.1976;12.1214;12.1387;12.1419;12.1395;12.1238;12.1124;11.9833;12.0645;11.9825;11.9999;11.9355;11.9406;11.9199;11.9292;11.9324;11.9293;11.9126;11.9206;11.9324;11.9167;11.9202;11.9185;11.9203;11.9302;11.8504;11.7349;11.7423;11.7496
11.7278;11.7457;11.7490;11.7488;11.7281;11.7364;11.7489;11.7405;11.7295;11.7262;11.7378;11.7356;11.7315;11.7198;11.7391;11.7250;11.6795;11.5402;11.6200;11.5466;11.5413;11.5470;11.5234;11.5414;11.5411;11.5423;11.5407;11.6043;11.5234;11.7908;11.7466;11.7914;11.8799;12.1309;11.9408;11.9197;11.9339;11.9284;11.9891;12.0317;12.1384;12.1395;12.1379;12.1207;12.1430;12.1419;12.0814;11.9087;11.8074;11.7499;11.7476;11.7894;11.8793;12.2003;12.2565;12.3211;12.3762;12.4555;12.3840;12.3137;12.4979;12.5757;12.6432;12.7368;12.7367;12.6066;12.5719;12.5306;12.5140;12.4531;12.3203;12.3218;12.2010;12.1229;12.1420;12.1391;12.1319;12.1136;12.1281;12.0066;11.9911;11.9112;11.9193;11.9173;11.9163;11.9253;11.9137;11.9271;11.9296;11.9307;11.9124;11.9418;11.8099;11.7465;11.7241;11.7335
11.7253;11.7299;11.7398;11.7277;11.7497;11.7472;11.7394;11.7267;11.7437;11.7351;11.7341;11.7300;11.7193;11.7459;11.7459;11.7493;11.7185;11.7448;11.7464;11.7981;11.7276;11.7829;11.7498;11.7402;11.7483;11.7299;11.7323;11.7341;11.8550;11.9287;11.9305;11.9401;11.9319;12.2655;12.3017;12.3333;12.3220;12.5284;12.5122;12.5258;12.5147;12.5134;12.5154;12.5866;12.6197;12.5103;12.5280;12.5389;12.5418;12.6496;12.5286;12.5793;12.6547;12.7252;12.7403;12.7445;12.7223;12.8230;12.8485;12.7228;12.7333;12.7300;12.8085;12.8500;12.9150;12.9073;12.8439;12.7894;12.7393;12.7316;12.6441;12.5324;12.5237;12.5208;12.5291;12.5326;12.5427;12.5104;12.5265;12.5138;12.5119;12.5164;12.5286;12.5201;12.5123;12.5315;12.5270;12.4370;12.5138;12.5294;12.5207;12.5118;12.4016;12.3228;12.3232;12.1352
12.2627;12.2627;12.3272;12.2507;12.3212;12.2647;12.2836;12.3052;12.3101;12.3156;12.3079;12.3111;12.3188;12.3243;12.3035;12.3346;12.3258;12.3226;12.3045;12.3235;12.3231;12.3229;12.3054;12.3301;12.2099;12.3243;12.3057;12.3241;12.1300;12.3186;12.3046;12.3250;12.3238;12.1419;12.2007;12.3272;12.3223;12.3064;12.3082;12.3235;12.3221;12.3122;12.5299;12.5413;12.5845;12.5132;12.5143;12.5211;12.7041;12.7321;12.7415;12.8609;13.0441;13.2403;12.9348;12.7210;12.7359;12.7398;12.7188;12.7397;12.7193;12.6523;12.5371;12.5332;12.3644;12.3898;12.5283;12.3500;12.3885;12.5196;12.5177;12.5150;12.5131;12.5136;12.5306;12.5279;12.5099;12.5290;12.5319;12.5291;12.5100;12.5288;12.5419;12.5297;12.5085;12.5180;12.5362;12.5138;12.5197;12.5179;12.5222;12.5298;12.4416;12.3212;12.3211;12.3213
