Control,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Thw out,Fhp,Thp-sup,Thp-ret,Qhp,Php.1,Pbld
24/07/2016 00:45:00,7.6088724942,20.8619933333,28.01196,0,5657000,30.8,30.2,38.9,0,37.3666666667,29.5333333333,3720000,0,0
24/07/2016 01:00:00,7.5025751467,20.9352166667,28.01196,0,5657000,30.8666666667,30.2,38.6666666667,0,36.9,29.6,3720000,0,0
24/07/2016 01:15:00,7.6340127221,20.94853,28.0053,0,5657000,30.8,30.1666666667,38.5,0,36.3666666667,29.6,3720000,0,0
24/07/2016 01:30:00,7.5279664421,21.04838,27.99531,0,5657000,30.8666666667,30.2,38.4,0,35.8333333333,29.6333333333,3720000,0,0
24/07/2016 01:45:00,7.4287170361,21.0317383333,27.99198,0,5657000,30.8666666667,30.2,38.2333333333,0,35.4,29.7666666667,3720000,0,0
24/07/2016 02:00:00,7.5187712944,20.9685,27.98199,0,5657000,30.9,30.2,38.1333333333,0,34.9,29.8666666667,3720000,0,0
24/07/2016 02:15:00,7.4724141104,20.918575,27.95868,0,5657000,30.9,30.2,38.0333333333,0,34.4666666667,29.9,3720000,0,0
24/07/2016 02:30:00,7.5194843622,20.858665,27.95868,0,5657000,30.8666666667,30.2,37.9333333333,0,34.1,30,3720000,0,0
24/07/2016 02:45:00,7.4912268752,20.4625933333,27.94203,0,5657000,30.9,30.2,37.8666666667,0,33.7666666667,30.1,3720000,0,0
24/07/2016 03:00:00,7.5445468656,20.1464016667,27.9387,0,5657000,30.9,30.2,37.7666666667,0,33.4,30.2,3720000,0,0
24/07/2016 03:15:00,7.4318750705,20.04988,27.9387,0,5657000,30.9666666667,30.2333333333,37.6666666667,0,33.2,30.3333333333,3720000,0,0
24/07/2016 03:30:00,7.5424008163,19.51775,27.92538,0,5657000,30.9666666667,30.2666666667,37.5666666667,0,32.9,30.3,3720000,0,0
24/07/2016 03:45:00,7.5423336884,19.3515,27.91539,0,5657000,31,30.3,37.5666666667,0,32.6666666667,30.4,3720000,0,0
24/07/2016 04:00:00,7.507419681,19418,27.85878,0,5657000,31,30.3,37.4666666667,0,32.5333333333,30.5333333333,3720000,0,0
24/07/2016 04:15:00,7.4459057476,19.600875,27.88875,0,5657000,31,30.3,37.4666666667,0,32.3,30.5,3720000,0,0
24/07/2016 04:30:00,7.4968979895,18.94585,27.88209,0,5657000,31,30.3,37.4,0,32.1666666667,30.6,3720000,0,0
24/07/2016 04:45:00,7.4523057446,18.729725,27.85878,0,5657000,31,30.3,37.3666666667,0,32.0666666667,30.7,3720000,0,0
24/07/2016 05:00:00,7.5614707795,18.91925,27.83547,0,5657000,31,30.3,37.2666666667,0,31.9333333333,30.7,3720000,0,0
24/07/2016 05:15:00,7.4674081763,18.922575,27.82215,0,5657000,31,30.3,37.2,0,31.7666666667,30.7333333333,3720000,0,0
24/07/2016 05:30:00,7.5104422457,18.78625,27.81549,0,5657000,31,30.3,37.1666666667,0,31.7,30.8333333333,3720000,0,0
24/07/2016 05:45:00,7.4191210808,19.175275,27.80217,0,5657000,31,30.3,37.1,0,31.6666666667,30.9,3720000,0,0
24/07/2016 06:00:00,7.4982330107,19.15865,27.78885,0,5657000,31,30.3,37.1333333333,0,31.5666666667,30.9,3720000,0,0
24/07/2016 06:15:00,7.4339414899,20.00335,27.77553,0,5657000,31,30.3,37.0333333333,0,31.4666666667,30.9,3720000,0,0
24/07/2016 06:30:00,7.4549477796,22.0934766667,27.79218,0,5657000,31,30.3,37.1,0,31.3666666667,30.9333333333,3720000,0,0
24/07/2016 06:45:00,7.4012588017,23.7609716667,27.79551,0,5657000,31,30.3,37,0,31.3333333333,31.0333333333,3720000,0,0
24/07/2016 07:00:00,7.4868481322,24.7195316667,27.82548,0,5657000,30.9,30.3,39.9,0,31.0666666667,30.6333333333,3720000,0,0
24/07/2016 07:15:00,7.5565336874,23.6478083333,27.87543,0,5657000,30.6333333333,30.3,39.9,0,31.1333333333,30.6,3720000,0,0
24/07/2016 07:30:00,7.5932371078,24.18367,27.88875,0,5657000,30.4666666667,30.3,39.9,0,31.3333333333,30.6,3720000,0,0
24/07/2016 07:45:00,7.5056482671,25.7845983333,27.89208,0,5657000,30.4,30.3,39.9,0,31.4,30.5,3720000,0,0
24/07/2016 08:00:00,446.4420792878,25.9243883333,27.97533,0,5657000,30.2666666667,30.2,39.9,0,31.3333333333,30.2666666667,3720000,0,0
24/07/2016 08:15:00,1710.7356778214,26.48022,28.03527,0,5657000,30.2,30.2,39.9,0,31.3,30.7333333333,3720000,0,0
24/07/2016 08:30:00,1864.8451135696,27.049365,28.01529,0,5657000,30.2,30.2,39.9,0,31.2,31.2333333333,3720000,0,0
24/07/2016 08:45:00,1335.4820294053,26.8063966667,28.01529,0,5657000,30.2,30.2,39.9,18,31.8333333333,30.3333333333,3720000,97,0
24/07/2016 09:00:00,9.3453423781,25961,28.03527,0,5657000,30.2,30.2,39.9,0.0065,52.1,26.9333333333,3720000,184,5
24/07/2016 09:15:00,7.516009841,27.5918833333,28.05525,0,5657000,30.2,30.2,39.9,0,50.5666666667,27.4333333333,3720000,0,0
24/07/2016 09:30:00,7.5736338841,28.946515,28.09521,0,5657000,30.2,30.1666666667,39.9,0,47.5333333333,28.1666666667,3720000,0,0
24/07/2016 09:45:00,7.709417222,28.3640566667,28.12518,0,5657000,30.2,30.2,39.9,0,44.6333333333,28.8,3720000,0,0
24/07/2016 10:00:00,7.6949454071,27.0626783333,28.15182,0,5657000,30.3,30.2,39.9,0,42.6333333333,29.2,3720000,0,0
24/07/2016 10:15:00,7.6584571563,27.8747916667,28.1718,0,5657000,30.3666666667,30.2,39.9,0,41.3333333333,29.4333333333,3720000,0,0
24/07/2016 10:30:00,7.5855530261,28.1244166667,28.20177,0,5657000,30.4,30.2,39.9,0,40.5,29.4,3720000,0,0
24/07/2016 10:45:00,7.5544595121,27.688405,28.22841,0,5657000,30.3666666667,30.2333333333,39.9,0,40.6,29.4666666667,3720000,0,0
24/07/2016 11:00:00,7.5490791487,27.9114033333,28.23507,0,5657000,30.3333333333,30.2,39.9,2,40.9333333333,28.9666666667,3720000,27,0
24/07/2016 11:15:00,7.6383714292,29.0197383333,28.24839,0,5657000,30.3666666667,30.2,39.9,0,39.4666666667,28.0666666667,3720000,0,0
24/07/2016 11:30:00,7.6653198787,28.85665,28.28169,0,5657000,30.4,30.2666666667,39.9,0,38.3,28.4,3720000,0,0
24/07/2016 11:45:00,7.5642804726,29.3425866667,28.31499,0,5657000,30.4,30.3,39.9,0,37.4333333333,28.8333333333,3720000,0,0
24/07/2016 12:00:00,7.6265968002,29.7186883333,28.35828,0,5657000,30.4333333333,30.3,39.9,0,36.7333333333,29.2333333333,3720000,0,0
24/07/2016 12:15:00,7.6289210435,28.926545,28.36827,0,5657000,30.5,30.3,39.9,0,35.9333333333,29.4,3720000,0,0
24/07/2016 12:30:00,7.6345054419,28.3141316667,28.39158,0,5657000,30.5333333333,30.3,39.9,0,35.3666666667,29.6333333333,3720000,0,0
24/07/2016 12:45:00,7.6742456726,28.09779,28.43487,0,5657000,30.6333333333,30.3333333333,39.9,0,34.9333333333,29.8,3720000,0,0
24/07/2016 13:00:00,7.688961624,27.6218383333,28.47483,0,5657000,30.5666666667,30.3,39.9,0,34.6666666667,30.0333333333,3720000,0,0
24/07/2016 13:15:00,7.708979464,28.39734,28.48815,0,5657000,30.6,30.3333333333,39.9,0,34.4,30.2333333333,3720000,0,0
24/07/2016 13:30:00,7.5732080813,27.7849266667,28.52145,0,5657000,30.6333333333,30.3333333333,39.9,0,34.2,30.4333333333,3720000,0,0
24/07/2016 13:45:00,7.5864925798,27.1924833333,28.52145,0,5657000,30.7666666667,30.4,39.9,0,34.0333333333,30.6,3720000,0,0
24/07/2016 14:00:00,7.6226220032,27.0626783333,28.51812,0,5657000,30.8333333333,30.4333333333,39.9,0,33.8,30.7,3720000,0,0
24/07/2016 14:15:00,7.6245169684,27.0127533333,28.53477,0,5657000,31,30.5,39.9,0,33.6666666667,30.8,3720000,0,0
24/07/2016 14:30:00,7.5847823744,27.4354516667,28.52478,0,5657000,30.9666666667,30.5,39.9,0,33.5666666667,30.8666666667,3720000,0,0
24/07/2016 14:45:00,7.651531335,27.4021683333,28.52478,0,5657000,30.9,30.5,39.9,0,33.5,31.0333333333,3720000,0,0
24/07/2016 15:00:00,7.6164675159,27.29899,28.54476,0,5657000,30.9,30.5,39.9,0,33.4333333333,31.1666666667,3720000,0,0
24/07/2016 15:15:00,7.5666243681,27.6451366667,28.5714,0,5657000,30.9,30.5,39.9,0,33.2333333333,31.2,3720000,0,0
24/07/2016 15:30:00,7.5485538027,27.3455866667,28.5714,0,5657000,30.9,30.5666666667,39.9,0,33.1,31.1666666667,3720000,0,0
24/07/2016 15:45:00,7.5851590305,27.1425583333,28.57806,0,5657000,30.9,30.6,39.9,0,33,31.3,3720000,0,0
24/07/2016 16:00:00,7.6061252175,27.009425,28.57473,0,5657000,30.9,30.6,39.9,0,32.8666666667,31.3666666667,3720000,0,0
24/07/2016 16:15:00,7.604273565,26.8030683333,28.57806,0,5657000,30.9666666667,30.6,39.9,0,32.8,31.4333333333,3720000,0,0
24/07/2016 16:30:00,1188.5804480738,26.58007,28.59138,0,5657000,30.9666666667,30.6,39.9,0,32.6666666667,31.5333333333,3720000,0,0
24/07/2016 16:45:00,675.023059381,26.7731133333,28.59138,0,5657000,30.9,30.6666666667,39.9,12,36.5666666667,30.4333333333,3720000,230,0
24/07/2016 17:00:00,8.064113524,26.7531433333,28.57473,0,5657000,30.9,30.7,39.9,5,52.3,27.3333333333,3720000,160,0
24/07/2016 17:15:00,7.6197906166,26.2139533333,28.58139,0,5657000,31,30.7,39.9,0,50.2,28.1666666667,3720000,0,0
24/07/2016 17:30:00,7.6254664343,25.86115,28.60803,0,5657000,31,30.7,39.9,0,46.7,28.9,3720000,0,0
24/07/2016 17:45:00,7.6503589423,25.5616,28.59471,0,5657000,31.0666666667,30.7,39.9,0,43.4666666667,29.3666666667,3720000,0,0
24/07/2016 18:00:00,7.697440801,26.12076,28.60803,0,5657000,31.1,30.7,39.9,0,40.5333333333,29.3333333333,3720000,0,0
24/07/2016 18:15:00,7.6020256919,25.5449583333,28.63467,0,5657000,30.9666666667,30.7,39.9,0,40,29.5666666667,3720000,0,0
24/07/2016 18:30:00,7.5813900557,25.0090966667,28.63134,0,5657000,30.9,30.7,39.9,0,39.4333333333,29.9,3720000,0,0
24/07/2016 18:45:00,7.6056481804,24.9957833333,28.61136,0,5657000,30.8,30.7,39.9,0,39.1,30.1,3720000,0,0
24/07/2016 19:00:00,7.6155257229,25.3652283333,28.6047,0,5657000,30.8,30.7,39.9,0,38.8333333333,30.1333333333,3720000,0,0
24/07/2016 19:15:00,7.5504066001,25.68142,28.62468,0,5657000,30.8,30.7,39.9,0,38.7666666667,30.1666666667,3720000,0,0
24/07/2016 19:30:00,7.5726972913,25.98097,28.63134,0,5657000,30.8333333333,30.7,39.9,0,38.6666666667,29.9666666667,3720000,0,0
24/07/2016 19:45:00,7.5636168537,26.0242383333,28.65465,0,5657000,30.9,30.7,39.9,0,38.5,29.7666666667,3720000,0,0
24/07/2016 20:00:00,7.5267821776,25.8478366667,28.66131,0,5657000,30.9666666667,30.7,39.9,0,37.9333333333,29.6666666667,3720000,0,0
24/07/2016 20:15:00,7.5062662191,25.4684066667,28.68795,0,5657000,31.0333333333,30.7,39.9,0,37.2666666667,29.8,3720000,0,0
24/07/2016 20:30:00,7.6136649388,25.0756633333,28.68129,0,5657000,31.0333333333,30.7333333333,39.9,0,36.6333333333,29.8333333333,3720000,0,0
24/07/2016 20:45:00,7.6272707739,24.6196816667,28.69461,0,5657000,30.9,30.7,39.9,0,36.0666666667,30,3720000,0,0
24/07/2016 21:00:00,512.9925795235,24.00394,28.75122,0,5657000,30.8333333333,30.7,39.9,0,35.4666666667,29.7666666667,3720000,0,0
24/07/2016 21:15:00,1772.1828916493,23.26505,28.7712,0,5657000,30.7333333333,30.7,39.9,0,35,30.5666666667,3720000,0,0
24/07/2016 21:30:00,1945.9571928114,22.7391733333,28.73457,0,5657000,30.7,30.7,39.9,0,34.4333333333,31.0333333333,3720000,0,0
24/07/2016 21:45:00,15.5157026145,22.116775,28.71792,0,5657000,30.7,30.7,39.9,0.0123333333,45.9666666667,28.1,3720000,167,33333333333334
24/07/2016 22:00:00,7.5855554499,21.7440016667,28.71792,0,5657000,30.7666666667,30.7,39.9,0,51.6666666667,27.8333333333,3720000,0,0
24/07/2016 22:15:00,7.5980066302,21.0417233333,28.70127,0,5657000,30.8,30.7,39.9,0,49.1,28.6,3720000,0,0
24/07/2016 22:30:00,7.6240055621,20.9119183333,28.68795,0,5657000,30.9,30.7,39.9,0,46.1333333333,29.1666666667,3720000,0,0
24/07/2016 22:45:00,7.6021864101,20.359415,28.69461,0,5657000,30.9333333333,30.7,39.9,0,43.5333333333,29.4333333333,3720000,0,0
24/07/2016 23:00:00,7.6663493038,19.71725,28.65465,0,5657000,31,30.7,39.9,0,41.9,29.7,3720000,0,0
24/07/2016 23:15:00,7.62897031,19.57095,28.63467,0,5657000,31.0666666667,30.7333333333,39.9,0,40.8,29.9666666667,3720000,0,0
24/07/2016 23:30:00,7.5990768474,19.34485,28.6047,0,5657000,31.1,30.7,39.9,0,40.1,30.1,3720000,0,0
24/07/2016 23:45:00,7.7153846063,19.0057,28.59138,0,5657000,31.2,30.7333333333,39.9,0,39.5333333333,30.1666666667,3720000,0,0
25/07/2016 00:00:00,7.6742018985,18.749675,28.56474,0,5657000,31.2666666667,30.7666666667,39.9,0,39.1,30.2666666667,3720000,0,0
25/07/2016 00:15:00,7.4840216869,18.78625,28.54476,0,5657000,31.2666666667,30.7666666667,39.7666666667,0,38.7333333333,30.3,3720000,0,0
25/07/2016 00:30:00,7.5069321156,18.6333,28.52145,0,5657000,31.3666666667,30.8,39.5,0,38.2333333333,30.3,3720000,0,0
25/07/2016 00:45:00,7.5825763982,17.998225,28.50147,0,5657000,31.3666666667,30.8,39.2666666667,0,37.8666666667,30.4,3720000,0,0
25/07/2016 01:00:00,7.4550011063,17.8486,28.46484,0,5657000,31.4333333333,30.8333333333,39.0666666667,0,37.4333333333,30.4666666667,3720000,0,0
25/07/2016 01:15:00,7.4331404332,17.818675,28.45152,0,5657000,31.4333333333,30.8333333333,38.9,0,37,30.5333333333,3720000,0,0
25/07/2016 01:30:00,7.4078421201,17.346525,28.42488,0,5657000,31.5,30.8666666667,38.7,0,36.4333333333,30.5666666667,3720000,0,0
25/07/2016 01:45:00,7.4695650868,17.3698,28.4049,0,5657000,31.4666666667,30.8333333333,38.5666666667,0,36,30.6333333333,3720000,0,0
25/07/2016 02:00:00,7.4778938794,17.240125,28.38492,0,5657000,31.4666666667,30.8,38.4333333333,0,35.5666666667,30.7,3720000,0,0
25/07/2016 02:15:00,7.4816993496,17.32325,28.36494,0,5657000,31.5,30.8333333333,38.3333333333,0,35.1333333333,30.8,3720000,0,0
25/07/2016 02:30:00,7.4489794818,17.1836,28.34163,0,5657000,31.5,30.8,38.2333333333,0,34.8,30.9333333333,3720000,0,0
25/07/2016 02:45:00,7.4787278598,17.20355,28.31499,0,5657000,31.5,30.8333333333,38.1333333333,0,34.5,31,3720000,0,0
25/07/2016 03:00:00,7.470377586,16.84445,28.29501,0,5657000,31.4666666667,30.8333333333,38.0333333333,0,34.1666666667,31,3720000,0,0
25/07/2016 03:15:00,7.5044186062,16.69815,28.26171,0,5657000,31.5,30.8,38,0,33.9666666667,31.1666666667,3720000,0,0
25/07/2016 03:30:00,7.4933675653,16.35235,28.24506,0,5657000,31.5,30.8,37.9333333333,0,33.7,31.2,3720000,0,0
25/07/2016 03:45:00,7.4956360109,16.13955,28.23507,0,5657000,31.5,30.8333333333,37.8666666667,0,33.4666666667,31.2333333333,3720000,0,0
25/07/2016 04:00:00,7.4918176508,15.95335,28.19178,0,5657000,31.5,30.8333333333,37.8,0,33.3333333333,31.3,3720000,0,0
25/07/2016 04:15:00,7.4654605113,15.94005,28.17513,0,5657000,31.5,30.8,37.7333333333,0,33.1,31.3,3720000,0,0
25/07/2016 04:30:00,7.4730236368,15.95335,28.15848,0,5657000,31.5,30.8,37.6666666667,0,32.9666666667,31.4,3720000,0,0
25/07/2016 04:45:00,7.485447361,15.84695,28.12518,0,5657000,31.5,30.8,37.6333333333,0,32.8,31.3666666667,3720000,0,0
25/07/2016 05:00:00,7.5330822047,15.803725,28.1052,0,5657000,31.4666666667,30.8,37.5333333333,0,32.6666666667,31.4,3720000,0,0
25/07/2016 05:15:00,7.4431671285,15.836975,28.09188,0,5657000,31.4666666667,30.8,37.5666666667,0,32.6,31.5,3720000,0,0
25/07/2016 05:30:00,7.4159975175,15827,28.08522,0,5657000,31.4333333333,30.8,37.4333333333,0,32.4666666667,31.5,3720000,0,0
25/07/2016 05:45:00,7.4018971387,16.222675,28.04859,0,5657000,31.4333333333,30.8,37.4333333333,0,32.3333333333,31.5,3720000,0,0
25/07/2016 06:00:00,7.3350284607,17.745525,28.03194,0,5657000,31.4,30.7666666667,37.4,0,32.2333333333,31.5,3720000,0,0
25/07/2016 06:15:00,7.3800911915,18.856075,28.02861,0,5657000,31.4,30.8,37.4,0,32.1666666667,31.5,3720000,0,0
25/07/2016 06:30:00,7.4329131714,19.8869183333,28.03194,0,5657000,31.4,30.8,37.3333333333,0,32.1,31.5666666667,3720000,0,0
25/07/2016 06:45:00,7.2856385679,20.9851416667,28.04859,0,5657000,31.4,30.7333333333,37.3,0,32.1,31.6,3720000,0,0
25/07/2016 07:00:00,7.3103848645,21.9902983333,28.06857,0,5657000,31.3666666667,30.8,39.9,0,31.9666666667,31.3333333333,3720000,0,0
25/07/2016 07:15:00,7.2504164961,23.055365,28.09521,0,5657000,31,30.7,39.9,0,32.0333333333,31.3333333333,3720000,0,0
25/07/2016 07:30:00,7.2958714974,23.8674783333,28.12518,0,5657000,30.8333333333,30.7,39.9,0,32,31.2,3720000,0,0
25/07/2016 07:45:00,7.341429497,24.373385,28.14849,0,5657000,30.7666666667,30.7,39.9,0,32.1,31.1333333333,3720000,0,0
25/07/2016 08:00:00,447.3248569218,24.972485,28.22508,0,5657000,30.7,30.7,39.9,0,32.0666666667,31,3720000,0,0
25/07/2016 08:15:00,1714.0579563835,25.64148,28.25838,0,5657000,30.6333333333,30.7,39.9,0,32,31.4,3720000,0,0
25/07/2016 08:30:00,1864.5580530455,26.2272666667,28.25172,0,5657000,30.6,30.7,39.9,0,31.8333333333,31.6333333333,3720000,0,0
25/07/2016 08:45:00,679.8988176933,27.0926333333,28.28835,0,5657000,30.6,30.6666666667,39.9,13,35.4,30.6,3720000,207,0
25/07/2016 09:00:00,7.8145134124,27.548615,28.33497,0,5657000,30.5666666667,30.6666666667,39.9,5,52.1666666667,28.1333333333,3720000,147,5
25/07/2016 09:15:00,7.4236011751,27.9114033333,28.34829,0,5657000,30.5333333333,30.6333333333,39.9,0,50.3,28.8,3720000,0,0
25/07/2016 09:30:00,7.4166187576,28.2741916667,28.35495,0,5657000,30.5333333333,30.6333333333,39.9,0,47.3666666667,29.2666666667,3720000,0,0
25/07/2016 09:45:00,7.4049409383,28.7601283333,28.39158,0,5657000,30.6,30.6,39.9,0,44.7,29.5333333333,3720000,0,0
25/07/2016 10:00:00,7.4294977909,29.565585,28.42821,0,5657000,30.6,30.6,39.9,0,43.0333333333,29.9,3720000,0,0
25/07/2016 10:15:00,7.3914279579,29.166185,28.4715,0,5657000,30.7333333333,30.6,39.9,0,41.8666666667,30.1,3720000,0,0
25/07/2016 10:30:00,7.3877398311,28.97647,28.50813,0,5657000,30.8,30.7,39.9,0,41.1666666667,30.0333333333,3720000,0,0
25/07/2016 10:45:00,7.4386876668,29.1994683333,28.54143,0,5657000,30.7,30.7,39.9,0,41.2,29.9666666667,3720000,0,0
25/07/2016 11:00:00,7.413926455,29.3226166667,28.57473,0,5657000,30.7666666667,30.7,39.9,3,40.9,29.3666666667,3720000,38,5
25/07/2016 11:15:00,7.4143969815,29.2127816667,28.61469,0,5657000,30.8,30.7,39.9,0,39.3666666667,29.2,3720000,0,0
25/07/2016 11:30:00,7.405602491,28.6802483333,28.63467,0,5657000,30.9,30.7,39.9,0,38.2333333333,29.4333333333,3720000,0,0
25/07/2016 11:45:00,7.5926981302,28.387355,28.6713,0,5657000,30.8333333333,30.7,39.9,0,37.3666666667,29.7333333333,3720000,0,0
25/07/2016 12:00:00,7.5011499694,28.527145,28.68795,0,5657000,30.8,30.7,39.9,0,36.7666666667,30.1,3720000,0,0
25/07/2016 12:15:00,7.7024970067,29.4224666667,28.70793,0,5657000,30.8666666667,30.7,39.9,0,36.2333333333,30.4,3720000,0,0
25/07/2016 12:30:00,7.6341576323,29.4124816667,28.71792,0,5657000,30.9,30.7,39.9,0,35.6666666667,30.4666666667,3720000,0,0
25/07/2016 12:45:00,1205.3639952103,28.666935,28.81782,0,5657000,30.9,30.8,39.9,0,35.4333333333,30.6666666667,3720000,0,0
25/07/2016 13:00:00,665.7592787843,28.4439366667,28.89441,0,5657000,30.9,30.8,39.9,12,38.5666666667,30.2666666667,3720000,235,0
25/07/2016 13:15:00,8.9145210802,28.2808483333,28.93104,0,5657000,30.9,30.8,39.9,5,52.8333333333,28.4666666667,3720000,138,0
25/07/2016 13:30:00,7.5093972759,28.8999183333,28.96101,0,5657000,31.0333333333,30.8333333333,39.9,0,50.6666666667,29.1666666667,3720000,0,0
25/07/2016 13:45:00,7.5347036535,28.7834266667,29.00763,0,5657000,31.1,30.8666666667,39.9,0,47.4333333333,29.6333333333,3720000,0,0
25/07/2016 14:00:00,7.5075336563,28.1410583333,29.03427,0,5657000,31.1666666667,30.8666666667,39.9,0,44.6333333333,30.0333333333,3720000,0,0
25/07/2016 14:15:00,7.5620766074,27.7216883333,29.07756,0,5657000,31.3,30.9,39.9,0,42.8333333333,30.4,3720000,0,0
25/07/2016 14:30:00,7.4567834721,27.8448366667,29.09421,0,5657000,31.3333333333,30.9,39.9,0,40.7,30.1,3720000,0,0
25/07/2016 14:45:00,7.4056826842,27.648465,29.07756,0,5657000,31.2,30.9,39.9,0,41.0666666667,30.2666666667,3720000,0,0
25/07/2016 15:00:00,7.4614096921,28.3407583333,29.08755,0,5657000,31.1666666667,30.9,39.9,0,41.2333333333,30.2666666667,3720000,0,0
25/07/2016 15:15:00,7.4975415509,27.6451366667,29.11086,0,5657000,31.2,30.9,39.9,0,41.2333333333,29.8,3720000,0,0
25/07/2016 15:30:00,7.4956622243,27.0060966667,29.13084,0,5657000,31.2,30.9666666667,39.9,0,40.3,29.4666666667,3720000,0,0
25/07/2016 15:45:00,7.5844392919,27.0160816667,29.14083,0,5657000,31.2,30.9666666667,39.9,0,39.1666666667,29.6333333333,3720000,0,0
25/07/2016 16:00:00,7.4289532152,26.9129033333,29.14083,0,5657000,31.2,31,39.9,0,38.3333333333,30,3720000,0,0
25/07/2016 16:15:00,7.3924756992,27.069335,29.14749,0,5657000,31.3,31,39.9,0,37.6,30.3,3720000,0,0
25/07/2016 16:30:00,7.4000205391,26.8263666667,29.15082,0,5657000,31.3,31,39.9,0,36.9,30.6,3720000,0,0
25/07/2016 16:45:00,7.420209807,26.130745,29.16414,0,5657000,31.3,31.0333333333,39.9,0,36.3666666667,30.8333333333,3720000,0,0
25/07/2016 17:00:00,7.4591321871,26.20064,29.15748,0,5657000,31.3,31.1,39.9,0,35.9,31.0666666667,3720000,0,0
25/07/2016 17:15:00,7.4498105102,26.2638783333,29.18079,0,5657000,31.3333333333,31.1,39.9,0,35.5333333333,31.2666666667,3720000,0,0
25/07/2016 17:30:00,7.4369409125,26.0042683333,29.18412,0,5657000,31.4,31.0666666667,39.9,0,35.1666666667,31.4,3720000,0,0
25/07/2016 17:45:00,7.4182924045,25.74133,29.18412,0,5657000,31.5333333333,31.1,39.9,0,34.9,31.5,3720000,0,0
25/07/2016 18:00:00,7.4539741358,25.2454083333,29.18745,0,5657000,31.5,31.1,39.9,0,34.6666666667,31.5666666667,3720000,0,0
25/07/2016 18:15:00,7.4044704438,25.1255883333,29.19078,0,5657000,31.4333333333,31.1333333333,39.9,0,34.5,31.7,3720000,0,0
25/07/2016 18:30:00,7.5066089974,25.18217,29.18745,0,5657000,31.3666666667,31.1666666667,39.9,0,34.2333333333,31.7,3720000,0,0
25/07/2016 18:45:00,7.4654949719,25.2287666667,29.20743,0,5657000,31.3,31.1666666667,39.9,0,34,31.7,3720000,0,0
25/07/2016 19:00:00,7.5892807459,24.7461583333,29.22075,0,5657000,31.3,31.1666666667,39.9,0,33.8333333333,31.7333333333,3720000,0,0
25/07/2016 19:15:00,7.4956025756,24.5464583333,29.22741,0,5657000,31.2666666667,31.1666666667,39.9,0,33.6666666667,31.8,3720000,0,0
25/07/2016 19:30:00,7.4835095475,24.3301166667,29.23074,0,5657000,31.3,31.2,39.9,0,33.5333333333,31.8,3720000,0,0
25/07/2016 19:45:00,7.5496323914,24.2402516667,29.21742,0,5657000,31.4,31.2,39.9,0,33.4333333333,31.9,3720000,0,0
25/07/2016 20:00:00,7.5434743834,23.973985,29.22408,0,5657000,31.4666666667,31.2,39.9,0,33.4,32,3720000,0,0
25/07/2016 20:15:00,7.4671179647,23.874135,29.22408,0,5657000,31.5333333333,31.2,39.9,0,33.2666666667,32,3720000,0,0
25/07/2016 20:30:00,7.569379555,23.6577933333,29.22408,0,5657000,31.5333333333,31.3,39.9,0,33.2,31.9666666667,3720000,0,0
25/07/2016 20:45:00,7.5396576511,23.2417516667,29.20743,0,5657000,31.4,31.2333333333,39.9,0,33.1,32,3720000,0,0
25/07/2016 21:00:00,1077.0304210567,22.8523366667,29.25738,0,5657000,31.3333333333,31.2333333333,39.9,0,32.9666666667,31.9,3720000,0,0
25/07/2016 21:15:00,1797.6439303656,22.4995333333,29.23074,0,5657000,31.2,31.2,39.9,0,32.9,32.5,3720000,0,0
25/07/2016 21:30:00,1947.9040135078,21.9004333333,29.22075,0,5657000,31.2,31.2,39.9,0,32.8,32.6333333333,3720000,0,0
25/07/2016 21:45:00,12.9448980736,21.3545866667,29.2041,0,5657000,31.1666666667,31.2,39.9,12,45.7,29.5666666667,3720000,128,66666666666666
25/07/2016 22:00:00,7.5142059496,21.058365,29.22408,0,5657000,31.2,31.2,39.9,0,51.6666666667,29.2333333333,3720000,0,0
25/07/2016 22:15:00,7.5068523428,21.0517083333,29.19411,0,5657000,31.3,31.2333333333,39.9,0,49.0666666667,29.7,3720000,0,0
25/07/2016 22:30:00,7.5054589883,20.9651716667,29.20743,0,5657000,31.3666666667,31.2333333333,39.9,0,46.2333333333,30.1,3720000,0,0
25/07/2016 22:45:00,7.5850936277,20.8120683333,29.18079,0,5657000,31.4,31.2,39.9,0,44,30.4333333333,3720000,0,0
25/07/2016 23:00:00,7.6241302228,20.519175,29.16747,0,5657000,31.5,31.2333333333,39.9,0,42.4666666667,30.7,3720000,0,0
25/07/2016 23:15:00,7.5719529227,20.179685,29.15415,0,5657000,31.6,31.2666666667,39.9,0,41.5,30.9,3720000,0,0
25/07/2016 23:30:00,7.6995055223,19.833645,29.14083,0,5657000,31.6,31.3,39.9,0,40.7666666667,31,3720000,0,0
25/07/2016 23:45:00,7.727564388,19.467875,29.12085,0,5657000,31.7,31.3,39.9,0,40.3,31.1,3720000,0,0
26/07/2016 00:00:00,7.6629423803,19.29165,29.09088,0,5657000,31.7,31.3,39.9,0,39.7666666667,31.1,3720000,0,0
26/07/2016 00:15:00,7.607800561,19.035625,29.07423,0,5657000,31.8,31.3,39.9,0,39.3333333333,31.1,3720000,0,0
